gender,job,workclass_DE,education_DE,marital.status_DE,race_DE,hours.per.week_DE,income_DE,company_DE,lat,long,city_pop,product_id_TE,brand_TE,user_id_TE,user_session_TE,shopping_mall_TE,trans_year,trans_month,amt,is_fraud
1,152,2,9,2,4,32,1,359,40.4855,-90.2856,631,704,198,407,643,5,1,4,74.64,0
0,72,2,9,2,4,32,1,120,38.2911,-92.7059,1847,1326,251,229,692,7,0,2,686.71,1
0,134,2,7,2,4,41,1,279,44.0385,-123.0614,191096,854,292,277,167,4,0,2,155.56,0
0,23,2,9,2,4,41,1,232,41.1558,-101.136,1789,7,18,645,94,5,1,8,82.67,0
0,143,2,9,2,4,35,1,217,33.4044,-96.2238,4090,270,1,470,444,4,0,5,557.21,0
0,146,2,8,2,4,32,1,48,40.813,-83.4196,118,891,313,448,569,1,0,8,122.59,0
0,146,2,9,2,4,41,1,50,40.3406,-120.2824,104,1320,168,543,394,5,1,4,355.18,1
0,132,3,11,2,4,51,1,241,36.385,-98.0727,1078,821,299,428,724,5,0,9,4.54,0
1,15,2,7,2,4,34,1,285,46.2306,-112.1138,1939,1146,112,105,554,3,0,11,352.84,1
1,132,1,11,2,4,32,1,162,39.013000000000005,-86.5457,76,775,279,518,249,7,0,10,12.3,0
1,81,2,11,2,4,32,1,232,37.6395,-97.1714,409656,173,357,539,363,3,0,10,60.81,0
1,43,5,12,2,3,30,1,364,44.5232,-86.2061,680,344,292,463,230,1,0,9,847.92,1
1,136,4,0,2,4,41,1,52,40.6025,-80.3863,198,905,292,99,449,4,0,6,114.0,1
1,93,2,9,2,4,41,1,155,34.7437,-102.5064,53,1101,292,280,319,4,0,3,1028.7,1
1,15,2,12,2,4,44,1,50,42.0765,-87.7246,27020,634,351,590,517,5,0,3,726.14,1
1,51,0,9,2,4,32,1,232,44.8755,-88.1555,5548,1618,249,116,96,5,0,2,783.61,1
0,139,2,1,2,2,32,1,50,34.381,-81.109,14267,1259,292,389,398,2,1,7,938.92,1
1,72,2,15,2,4,32,1,240,35.9866,-106.0654,18408,139,238,319,155,4,1,8,6.44,1
0,93,5,10,2,4,51,1,341,32.2768,-95.3031,144160,634,351,685,646,6,0,11,312.58,0
1,13,2,9,2,4,46,1,246,39.2667,-77.5101,100,925,292,292,704,3,0,0,120.69,0
1,149,0,9,2,4,37,1,359,38.2674,-76.4954,5927,225,143,118,462,1,0,2,53.52,0
0,51,2,9,2,4,32,1,232,36.7154,-89.6287,1019,1010,292,233,558,0,0,11,23.06,1
1,31,3,9,2,1,32,1,232,44.1554,-72.4847,970,1613,331,317,642,9,1,7,286.51,1
1,63,2,7,2,4,41,1,120,42.6911,-71.1605,76383,655,292,659,49,5,1,6,44.77,0
0,160,2,11,2,4,59,1,183,42.1782,-83.2461,15623,1231,190,378,295,5,1,8,235.66,1
1,51,2,9,2,4,46,1,175,44.0575,-69.9656,3224,306,266,366,688,6,0,4,18.22,0
0,37,2,9,2,4,41,1,120,38.8938,-86.5246,1228,372,116,217,199,8,0,11,73.14,0
1,134,2,12,2,4,32,1,357,31.6143,-82.7243,782,1299,292,502,189,1,0,7,102.44,0
1,76,2,11,2,4,41,1,359,29.3641,-98.4924,1595797,886,292,605,133,9,0,5,98.35,0
1,72,1,9,2,4,32,1,118,35.9866,-106.0654,18408,190,18,163,215,8,1,8,320.09,1
0,93,2,8,2,4,32,1,21,38.1901,-85.7519,736284,1165,46,550,404,4,0,8,889.2,1
0,128,2,9,2,1,41,1,118,42.0716,-75.0152,1228,913,292,277,167,4,0,4,18.24,1
0,132,2,11,2,4,32,1,339,36.385,-98.0727,1078,90,146,559,321,1,0,9,296.45,1
1,116,2,7,2,4,32,1,120,36.385,-98.0727,1078,1150,308,485,275,1,0,10,1027.3,1
0,136,2,15,2,4,5,1,118,41.1573,-88.0619,1617,823,313,492,495,0,0,6,742.73,1
0,51,2,7,2,3,37,1,107,40.5553,-77.4001,1909,1003,292,545,415,7,0,5,843.3,1
0,134,2,2,2,2,32,1,118,33.413000000000004,-81.69,2206,683,46,212,741,4,0,1,1009.36,1
0,51,2,9,2,4,45,1,173,34.2853,-91.3336,5161,1457,352,293,664,7,1,7,6.54,0
0,146,1,15,2,4,41,1,283,42.3327,-95.6045,1075,557,292,379,377,3,0,3,320.85,1
1,134,2,2,2,4,32,1,339,35.9946,-81.7266,885,713,51,251,697,2,1,6,103.18,0
0,101,3,9,2,4,32,1,183,47.4974,-122.0107,50489,265,145,26,401,4,0,7,115.67,0
1,51,3,9,2,4,23,1,236,36.6704,-93.0377,1201,922,292,304,212,6,0,9,298.66,1
0,12,2,2,2,4,32,1,281,38.1372,-81.5962,630,1007,92,651,421,8,0,2,797.13,1
1,4,2,15,2,4,46,1,233,48.3396,-102.24,229,149,357,150,617,5,1,7,1045.65,1
0,81,3,15,2,4,37,1,359,42.9373,-87.9943,13973,1346,274,483,413,5,0,8,80.75,0
0,127,2,12,2,4,32,1,363,39.1505,-79.503,836,780,292,673,287,5,1,6,459.01,1
0,134,2,12,2,4,46,1,359,43.8065,-73.0882,5895,1341,27,494,54,3,0,1,207.26,1
1,96,5,10,2,4,32,1,114,32.7699,-96.743,1263321,332,134,41,635,2,0,5,102.05,0
1,102,2,9,2,4,41,1,118,42.4048,-88.3054,928,976,283,686,711,3,0,7,95.38,0
0,51,2,11,2,4,32,1,79,36.7154,-89.6287,1019,466,258,93,344,4,0,11,12.41,1
1,46,4,3,2,4,57,1,183,42.5164,-82.9832,134056,1560,327,129,581,7,1,7,76.48,0
0,97,2,9,2,4,15,1,53,36.2017,-81.1286,21134,772,336,90,687,5,0,6,105.51,0
1,135,3,9,2,1,41,1,339,33.6028,-81.9748,46944,1,292,334,431,9,0,8,3.87,0
1,46,4,14,2,4,37,1,319,33.5466,-101.8871,254282,196,357,47,293,5,0,7,22.27,0
0,44,2,11,2,2,37,1,232,42.9385,-88.395,2328,177,18,352,549,7,0,2,315.77,1
1,57,2,7,2,2,32,1,50,42.2281,-76.1625,4354,43,205,331,497,2,0,1,758.08,1
0,93,4,12,2,4,46,1,118,34.047,-90.7652,466,719,198,518,249,7,1,0,12.64,0
0,6,2,1,2,4,32,1,105,37.3272,-91.0243,241,307,266,366,688,5,0,11,3.69,0
0,144,2,15,2,4,32,1,120,39.8936,-79.7856,328,547,285,256,395,4,0,2,32.78,0
0,133,2,14,2,4,32,1,120,37.8274,-88.6235,1943,1321,168,543,394,4,0,6,37.65,0
1,118,2,12,2,4,41,1,120,42.1852,-74.6178,1988,484,137,350,676,6,1,8,69.48,0
1,16,2,9,2,1,43,1,30,40.8618,-85.6067,2304,101,292,394,557,4,0,9,90.18,0
1,43,2,12,2,4,32,1,320,44.2529,-85.01700000000001,1126,14,18,645,94,7,0,5,53.76,0
1,154,2,11,2,4,32,1,50,38.2833,-75.8465,470,339,292,331,497,5,1,7,42.0,0
0,121,2,9,2,4,9,1,241,36.2416,-86.6117,22191,778,43,35,504,4,0,11,266.38,1
0,28,2,11,2,4,32,1,301,33.9349,-80.8449,13717,634,351,590,517,2,1,8,63.36,0
1,81,2,11,2,4,35,1,304,42.247,-73.7552,17867,434,186,466,629,4,1,8,26.53,0
0,51,2,9,2,4,32,1,50,28.9814,-98.0156,2435,386,155,306,518,6,0,2,841.19,1
0,30,3,10,2,4,46,1,339,34.9906,-81.8327,167,1482,292,18,288,6,1,7,976.26,1
0,72,2,11,2,4,32,1,304,38.2911,-92.7059,1847,825,292,439,451,0,0,2,948.34,1
1,6,2,8,2,4,32,1,107,41.6125,-122.5258,589,631,54,364,416,4,0,2,60.05,0
1,159,1,12,2,4,41,1,183,37.3752,-81.6539,337,133,292,143,41,5,1,4,863.23,1
1,132,2,9,2,4,15,1,341,26.1184,-81.7361,276002,1618,249,116,96,9,0,5,1.09,0
0,88,4,11,2,4,41,1,359,42.9147,-83.4845,6951,1489,264,7,232,6,1,3,806.03,1
0,159,1,12,2,4,27,1,319,37.7827,-80.3129,5216,897,292,44,331,7,0,8,63.1,0
0,93,2,15,2,4,37,1,120,37.3696,-80.1284,1363,1488,292,495,707,5,0,1,1122.27,1
1,4,3,9,2,4,46,1,339,42.2619,-94.5566,695,960,56,337,663,5,0,2,1.69,0
1,31,2,1,2,2,32,1,307,38.4921,-85.4524,564,507,162,111,4,8,0,8,963.9,1
0,93,0,11,2,4,32,1,120,26.3304,-81.5871,276002,344,292,224,264,9,0,4,1044.81,1
0,51,3,9,2,1,32,1,301,31.3833,-95.0619,43,891,313,590,730,6,0,7,52.24,0
0,68,2,9,2,4,37,1,183,28.8989,-81.2473,88735,101,292,408,185,6,0,5,154.33,0
0,148,2,9,2,4,24,1,120,34.9572,-81.9916,530,47,292,498,187,7,0,4,5.35,0
0,113,2,15,2,4,32,1,359,26.1184,-81.7361,276002,80,146,137,457,5,0,10,951.86,1
1,146,1,11,2,4,66,1,359,43.2363,-78.3138,275,1169,46,550,404,4,0,6,331.18,1
0,6,0,9,2,4,56,1,118,43.92100000000001,-122.7806,1420,321,292,175,446,9,0,3,803.95,1
0,81,5,15,2,4,32,1,50,30.7148,-85.021,3699,1257,292,389,398,2,0,2,71.31,0
0,135,4,15,2,4,41,1,183,39.1329,-95.7023,163415,207,292,565,686,5,1,0,33.22,0
0,146,1,15,2,4,32,1,359,42.3327,-95.6045,1075,721,76,407,643,4,1,4,37.79,0
1,132,3,9,2,4,32,1,140,26.1184,-81.7361,276002,1598,292,429,564,7,0,2,32.08,0
1,43,2,9,2,4,32,1,359,31.4841,-97.9903,258,344,292,463,230,7,0,8,1.99,0
1,52,4,12,2,4,37,1,300,40.6153,-79.4545,972,683,46,212,741,5,0,2,2.09,0
1,43,1,8,2,4,32,1,50,38.8852,-77.3233,17558,1406,319,483,413,1,0,10,1078.83,1
0,146,2,9,2,4,32,1,118,34.2651,-77.867,186140,767,133,90,687,4,0,0,163.18,0
0,134,5,10,2,4,46,1,359,31.8351,-101.0017,1143,1621,249,116,96,1,1,0,6.27,0
1,79,2,15,2,4,32,1,232,34.2956,-99.7494,3202,622,91,687,448,1,0,9,8.07,1
1,51,4,9,2,1,15,1,233,39.6967,-78.8031,626,335,359,41,635,5,0,9,3.44,1
0,121,2,9,2,4,41,1,50,36.2835,-87.4581,70,981,283,281,186,4,1,8,818.88,1
0,13,0,9,2,4,32,1,341,44.453,-123.1065,917,358,59,157,458,5,1,3,16.98,1
0,51,2,12,2,4,38,1,50,40.1151,-79.8627,427,34,357,156,341,5,0,9,391.87,0
1,127,2,15,2,4,37,1,215,40.9115,-74.414,15269,59,18,30,420,7,0,6,1.83,0
1,43,2,9,2,3,41,1,250,38.2586,-78.4074,9815,836,313,492,495,6,1,3,1001.38,1
1,93,2,9,2,4,56,1,183,44.8605,-85.8138,3096,280,1,547,157,6,1,8,9.37,0
0,145,2,9,2,4,41,1,289,44.8816,-73.6408,2148,948,56,337,663,9,0,9,323.16,1
1,89,2,9,2,4,37,1,50,40.5046,-77.7186,4653,1259,292,389,398,4,0,2,2596.95,0
0,43,2,12,2,4,51,1,41,48.6031,-93.2977,136,416,208,59,227,4,0,6,183.01,0
0,48,2,11,2,4,32,1,50,32.6786,-81.2455,302,1320,168,543,394,7,0,7,492.84,1
0,10,2,15,2,4,32,1,72,32.7948,-96.7697,1263321,316,145,421,716,9,0,2,1124.34,1
0,31,1,12,2,4,32,1,106,38.5319,-93.9221,467,14,18,273,655,4,1,0,56.55,0
0,51,2,9,2,4,32,1,241,34.2853,-91.3336,5161,645,292,33,623,2,0,1,31.63,0
0,48,2,15,2,4,32,1,250,38.5957,-99.554,320,351,186,125,734,9,1,0,40.84,0
1,51,2,8,2,4,32,1,61,45.7801,-111.1439,18182,352,186,81,221,5,0,7,73.07,0
0,57,2,15,2,4,41,1,248,45.6675,-93.2433,2607,322,186,175,446,6,1,4,1029.2,1
1,61,0,9,2,4,32,1,264,34.1092,-117.7183,35705,1592,292,159,171,6,0,11,299.46,1
1,154,2,11,2,4,59,1,78,43.8295,-93.8282,1087,525,292,282,764,6,0,7,329.89,1
1,132,2,14,2,4,41,1,218,26.1184,-81.7361,276002,344,292,463,230,4,0,6,8.62,1
0,93,2,15,2,4,32,1,79,41.5744,-75.5881,6508,426,270,672,281,9,1,4,3.21,0
0,54,4,15,2,4,32,1,118,39.537,-83.455,22305,286,29,138,391,7,0,2,34.72,0
0,97,2,15,2,4,30,1,162,36.2017,-81.1286,21134,1437,274,290,273,6,0,2,214.06,0
0,160,2,5,2,4,32,1,233,42.1782,-83.2461,15623,114,357,156,341,3,1,8,759.9,1
1,137,4,11,2,4,41,1,118,42.2665,-72.0821,4680,1311,148,321,312,7,0,0,869.52,1
0,61,2,12,2,4,41,1,162,41.4768,-95.3509,2036,1603,331,53,309,8,0,0,68.19,0
0,121,2,7,2,4,41,1,232,34.077,-84.3033,165556,265,145,26,401,0,0,5,746.54,1
1,95,1,9,2,4,23,1,359,40.6747,-74.2239,124967,58,18,54,109,8,0,10,13.57,1
0,160,2,15,2,2,41,1,183,42.1782,-83.2461,15623,1341,27,494,54,2,1,8,2.52,0
1,72,2,11,2,4,32,1,241,43.2326,-86.2492,128715,529,357,103,515,3,0,2,716.15,1
1,61,2,15,2,2,32,1,326,37.9073,-75.5089,741,922,292,99,449,5,0,2,284.74,1
0,117,2,15,2,4,45,1,359,33.9315,-87.6194,1186,961,292,124,256,9,0,10,6.98,0
0,145,2,15,2,4,41,1,359,40.2967,-98.737,493,10,18,689,703,2,0,0,116.47,0
0,51,2,11,2,4,30,1,50,38.8265,-82.1364,642,984,235,681,151,9,1,6,15.63,1
0,134,2,9,2,4,41,1,30,32.4122,-90.1207,24645,1614,331,317,642,6,1,3,3.02,0
0,48,2,11,2,4,32,1,162,40.732,-73.1,4056,230,229,426,753,4,1,8,99.33,0
1,43,3,14,2,1,32,1,127,39.0965,-84.6431,177,629,292,39,343,4,1,3,16.81,1
1,54,4,11,2,4,46,1,233,46.5522,-96.7909,291,888,292,304,212,5,0,10,303.88,1
1,86,2,11,2,4,41,1,50,33.4629,-86.7904,493806,579,306,236,101,5,0,0,8.62,1
1,127,2,9,2,4,37,1,261,26.529,-82.0916,3776,59,18,30,420,6,0,3,281.77,1
0,93,3,9,2,4,41,1,359,28.06,-82.4079,717255,8,18,645,94,0,0,5,329.57,1
0,145,2,12,2,4,41,1,207,33.5494,-111.9565,17047,678,195,201,262,8,1,7,5.96,0
0,61,2,15,2,4,32,1,107,41.4768,-95.3509,2036,133,292,143,41,4,1,7,1201.24,1
1,127,0,9,2,4,32,1,90,39.0319,-88.4074,2092,700,336,673,287,5,0,1,118.19,1
0,134,3,9,2,4,32,1,181,47.3551,-96.798,771,663,129,37,279,4,1,0,23.43,0
1,20,2,9,2,4,37,1,127,38.8874,-91.7689,710,882,313,605,133,3,0,1,277.87,1
0,123,2,9,2,4,32,1,359,40.3207,-110.436,302,571,292,379,377,4,1,6,233.53,1
1,128,4,5,2,4,51,1,140,38.4207,-79.4629,99,481,292,60,560,7,0,3,31.05,0
0,155,2,12,2,4,37,1,183,41.5686,-83.3632,269,544,253,256,395,3,0,10,9.85,0
0,51,0,11,2,2,43,1,339,39.0026,-76.1424,3862,311,145,579,610,4,0,9,6.38,0
1,76,1,8,2,4,32,1,125,36.6403,-81.7776,3085,920,292,277,167,6,0,6,77.08,0
1,79,2,9,2,4,41,1,359,34.4793,-87.4769,1312,525,292,282,764,4,0,2,36.96,0
0,93,3,9,2,4,59,1,233,38.9424,-84.09200000000001,12349,126,292,678,774,4,0,10,18.11,1
0,81,2,11,2,4,32,1,50,41.0442,-73.9609,5950,872,313,439,451,2,1,4,2.6,0
0,72,2,12,2,4,55,1,248,26.3771,-81.7334,51427,149,357,150,617,9,1,0,119.95,0
0,33,0,14,2,4,32,1,231,29.8868,-97.6769,17081,984,235,681,151,5,1,8,12.56,1
1,18,2,9,2,4,41,1,3,36.9412,-98.2458,83,951,292,252,417,4,0,7,1222.17,1
0,6,5,9,2,1,51,1,183,43.6498,-116.4306,84106,1588,6,303,478,3,0,8,32.03,0
0,117,2,9,2,4,36,1,50,33.9315,-87.6194,1186,627,188,325,650,9,0,9,751.52,1
1,136,2,9,2,4,31,1,107,40.6025,-80.3863,198,642,292,33,623,4,0,6,11.61,1
1,68,2,12,2,4,37,1,241,30.4287,-90.1773,10150,459,303,219,625,6,0,3,924.76,1
1,61,1,8,2,4,28,1,68,37.9073,-75.5089,741,578,219,253,455,8,0,10,56.8,0
1,68,2,11,2,4,40,1,241,41.2001,-92.1354,568,899,292,44,331,5,0,4,192.33,0
0,46,2,15,2,4,32,1,78,39.1657,-84.23299999999999,31394,121,292,690,683,4,0,4,1182.65,1
0,80,4,9,2,4,32,1,107,47.5196,-101.2332,307,1330,251,229,692,0,1,8,7.36,0
1,134,3,9,2,4,46,1,334,41.0552,-110.1603,49,1603,331,53,309,7,0,7,951.58,1
0,61,1,12,2,2,23,1,145,41.5855,-93.6719,222785,103,357,688,763,3,1,6,21.14,0
1,134,2,15,2,2,37,1,232,35.0583,-79.008,238602,1066,148,321,312,5,0,9,62.69,0
0,93,2,8,2,4,32,1,183,38.4121,-75.2811,718,167,347,569,432,7,0,6,129.24,1
0,46,0,12,2,4,51,1,50,39.1657,-84.23299999999999,31394,10,18,103,515,5,0,4,9.18,1
1,23,2,8,2,4,36,1,50,39.3391,-95.0999,1442,157,146,680,191,5,0,2,38.03,0
0,159,2,9,2,0,15,1,52,43.7557,-97.5936,343,140,146,559,321,4,0,9,63.71,0
1,145,2,11,5,4,27,0,157,39.5723,-90.2379,1512,499,342,350,676,7,1,3,6.18,0
0,47,2,15,0,4,32,0,50,43.5336,-95.6515,399,1034,176,452,64,4,0,6,5.75,0
0,123,2,11,0,4,32,0,359,40.3207,-110.436,302,126,292,408,185,2,0,1,7.59,0
0,138,2,15,0,4,32,0,359,35.2289,-88.64399999999999,3876,286,29,138,391,2,0,7,1.86,0
0,143,2,11,4,4,27,0,116,33.4044,-96.2238,4090,1212,292,619,742,5,1,6,18.22,0
0,23,2,9,0,4,37,1,78,41.1558,-101.136,1789,373,116,217,199,9,0,11,4.51,0
0,134,1,1,0,4,41,1,233,30.5354,-95.4532,4993,223,357,47,293,5,0,7,71.58,0
0,145,2,9,0,4,32,1,183,43.3392,-75.7543,6460,700,336,673,287,7,0,2,66.46,0
0,48,1,12,0,4,28,1,118,38.5957,-99.554,320,873,313,199,84,7,0,3,41.41,0
0,152,5,12,0,2,32,1,118,44.0943,-69.4828,1643,1341,27,494,54,6,0,4,21.13,1
0,43,2,9,0,2,37,1,30,48.6031,-93.2977,136,976,283,691,521,4,1,7,46.74,0
0,22,2,12,0,4,59,1,120,33.3645,-81.2718,4913,925,292,292,704,6,1,0,1051.0,1
1,51,4,14,0,4,36,1,50,34.5444,-102.1069,686,1612,331,317,642,4,0,2,57.91,0
1,51,4,14,0,4,32,1,23,29.9912,-90.2479,68211,479,357,38,597,6,0,6,870.82,1
0,132,2,12,2,4,32,1,113,36.385,-98.0727,1078,62,143,118,462,5,0,2,80.01,0
0,116,2,9,2,2,28,1,359,40.7687,-80.3592,28425,194,18,96,193,9,0,5,102.74,0
1,93,2,15,2,4,32,1,175,28.3011,-82.6927,42619,1459,153,293,664,6,0,11,10.43,1
0,8,2,15,2,4,40,1,292,37.9931,-100.9893,2691,59,18,498,562,6,0,5,41.4,0
0,122,2,12,2,1,27,1,153,48.0204,-98.1186,454,1481,292,18,288,3,1,6,4.89,0
1,10,2,8,2,4,32,1,341,43.196000000000005,-72.3001,477,837,313,492,495,5,0,8,7.73,1
0,51,5,11,2,4,32,1,21,38.7897,-93.8702,2368,190,18,163,215,7,0,10,101.37,0
0,43,2,9,2,4,37,1,64,42.6853,-73.8253,151022,926,292,301,370,4,0,5,3.7,0
1,93,2,9,2,4,32,1,50,42.3749,-83.1087,673342,339,292,314,696,3,0,7,311.46,1
0,57,2,15,2,4,43,1,50,36.1016,-84.5652,7511,68,357,156,341,6,1,8,20.79,1
1,114,3,11,2,4,32,1,116,24.6557,-81.3824,32891,318,145,421,716,6,1,3,744.47,1
0,93,2,10,2,4,32,1,241,44.5995,-86.2141,372,706,76,109,369,1,1,4,58.82,0
0,93,2,7,2,4,28,1,34,28.06,-82.4079,717255,254,1,94,400,5,0,5,374.08,1
0,93,2,9,2,4,32,1,50,38.9311,-89.2463,1810,1232,190,378,295,3,0,1,105.04,0
1,75,2,8,2,4,41,1,120,35.8596,-86.421,158701,335,359,41,635,6,0,0,1173.54,1
0,51,2,11,2,4,32,1,253,33.2887,-111.0985,2872,541,293,256,395,3,1,0,8.16,1
1,145,2,12,2,4,32,1,225,26.9379,-82.2388,79008,886,292,605,133,3,0,0,997.32,1
0,72,2,15,2,4,36,1,118,26.7197,-80.1248,459921,766,360,90,687,5,0,0,10.92,1
1,16,2,11,2,4,32,1,24,40.8618,-85.6067,2304,1004,292,70,410,9,0,10,48.3,0
0,43,2,9,2,4,32,1,359,41.4193,-99.3844,73,7,18,30,671,5,0,2,7.12,0
1,145,2,9,2,4,41,1,359,26.9379,-82.2388,79008,85,292,565,686,7,0,0,119.29,1
1,61,0,11,2,4,32,1,207,36.115,-84.0438,4729,317,145,421,716,2,1,8,9.11,0
0,51,2,15,2,4,37,1,232,36.0244,-90.9288,7155,283,29,26,401,7,1,3,12.5,0
1,51,2,11,2,4,41,1,120,44.8755,-88.1555,5548,478,292,60,560,4,0,2,124.51,0
1,129,2,11,2,4,37,1,304,42.4999,-74.6117,1666,783,336,673,287,4,0,0,17.28,1
0,127,2,9,2,4,51,1,183,43.7575,-122.481,597,560,292,379,377,4,0,10,294.42,1
0,81,2,9,2,4,41,1,273,48.4786,-122.3345,14871,1008,92,233,558,6,1,6,331.37,1
0,60,2,8,2,4,32,1,234,36.3846,-89.4649,5577,432,292,246,577,7,0,2,112.01,0
0,27,2,15,2,0,41,1,162,44.6087,-74.9732,69,1063,292,249,204,2,0,6,890.74,1
0,72,2,11,2,4,40,1,224,26.7197,-80.1248,459921,101,292,678,774,8,0,0,906.39,1
1,43,2,11,2,4,51,1,107,29.5894,-98.5201,1595797,156,146,680,191,5,0,2,16.38,0
0,27,3,9,2,4,32,1,158,44.6087,-74.9732,69,478,292,60,560,5,0,8,51.53,0
1,43,2,15,2,4,41,1,68,36.5422,-88.3319,1480,1409,310,395,113,6,0,2,523.27,1
0,72,2,15,2,4,41,1,183,44.3346,-73.098,4542,1616,249,116,96,6,1,3,296.99,1
0,110,2,11,2,4,64,1,248,39.3465,-90.9362,1146,177,18,163,215,5,1,7,22.22,1
0,51,2,11,2,4,32,1,183,34.347,-87.7154,5778,344,292,463,230,5,1,7,84.42,0
0,13,2,11,2,4,41,1,359,29.8826,-84.5964,217,1593,350,159,171,5,0,6,959.67,1
1,51,4,11,2,4,32,1,150,44.0575,-69.9656,3224,535,292,282,764,5,1,7,56.36,0
1,88,1,15,2,4,32,1,4,34.7031,-86.3068,653,767,133,90,687,3,1,3,351.77,0
1,116,2,9,2,4,46,1,183,39.4015,-75.8654,663,929,313,304,212,6,1,6,54.94,0
0,81,2,15,2,4,32,1,362,42.8948,-74.8209,824,1097,63,692,754,2,0,8,2.23,0
1,48,2,15,2,4,37,1,79,34.4596,-93.6743,1383,119,292,408,185,4,0,7,44.85,0
1,81,2,12,2,4,51,1,107,39.8422,-105.1097,122111,1339,226,494,54,3,0,2,211.98,0
0,145,2,8,2,4,32,1,183,40.2967,-98.737,493,68,357,156,341,4,0,11,3.46,0
0,93,2,15,2,4,32,1,120,44.5995,-86.2141,372,509,162,111,4,4,0,9,104.35,0
0,121,2,11,2,4,37,1,359,38.9087,-77.0414,601723,928,292,99,449,5,0,8,97.8,0
0,160,1,12,2,4,32,1,233,37.3304,-121.7913,973849,786,228,77,378,5,0,8,1.05,0
0,51,2,11,2,4,41,1,50,44.7957,-110.6137,369,1377,292,290,273,5,0,10,1145.91,1
0,81,2,11,2,4,32,1,68,41.0442,-73.9609,5950,1449,269,262,153,6,0,4,23.71,1
1,61,1,11,2,4,32,1,232,37.9073,-75.5089,741,413,82,340,269,5,0,2,1036.05,1
0,70,2,11,2,4,37,1,241,46.1664,-103.7079,475,1555,292,570,463,5,0,9,42.5,0
0,5,5,10,2,4,46,1,107,39.596,-86.1309,78968,633,38,685,646,6,1,3,1049.13,1
0,81,2,4,2,4,32,1,241,31.7706,-84.7936,5726,320,101,421,716,4,0,6,942.65,1
1,134,2,11,2,4,51,1,116,43.745,-70.9092,1892,107,146,319,155,3,0,6,168.33,0
0,134,1,12,2,4,32,1,183,43.8065,-73.0882,5895,97,357,688,763,2,0,1,28.36,0
0,51,0,9,2,4,32,1,116,41.0935,-81.0425,2644,311,145,579,610,6,1,8,691.73,0
1,79,1,15,2,4,28,1,183,34.2956,-99.7494,3202,1270,292,100,20,7,0,8,58.74,0
1,79,2,9,2,4,7,1,284,39.9347,-86.1633,910148,480,18,93,344,7,0,2,26.54,0
0,134,3,9,2,4,32,1,183,40.5891,-75.4645,166081,960,56,337,663,1,0,3,788.62,1
0,146,2,4,2,4,64,1,4,34.8698,-100.6806,513,496,357,296,132,4,0,7,770.8,1
0,10,2,11,2,4,32,1,68,46.9777,-96.4092,4508,496,357,296,543,1,0,3,6.03,0
0,21,2,15,2,4,32,1,98,36.2395,-95.9596,413574,939,87,402,324,8,1,7,23.57,0
1,76,4,9,2,3,41,1,50,29.3641,-98.4924,1595797,827,55,277,167,9,0,1,26.38,0
1,86,5,11,2,4,32,1,32,33.4629,-86.7904,493806,1461,292,459,350,5,1,0,45.0,0
0,146,2,11,2,4,32,1,50,42.3327,-95.6045,1075,119,292,408,185,9,1,0,3.82,0
0,51,3,9,2,4,41,1,359,44.8021,-122.7624,9587,283,29,26,401,3,0,1,8.89,0
0,48,2,7,2,4,15,1,116,46.1838,-101.2589,77,1341,27,494,54,3,0,9,73.63,0
0,51,4,15,2,4,51,1,339,43.7857,-124.1437,260,1644,270,242,237,3,1,3,972.15,1
0,88,2,11,2,4,41,1,120,41.8383,-71.4377,203571,358,59,157,458,6,0,10,916.58,1
0,93,4,11,2,4,32,1,359,34.047,-90.7652,466,1179,357,16,513,9,0,8,365.13,1
0,43,1,9,2,4,32,1,107,42.7045,-74.3648,1304,1066,148,321,312,4,0,7,45.38,0
0,52,2,9,2,4,51,1,248,33.615,-117.7114,45303,838,309,304,212,4,1,4,1009.65,1
0,16,2,8,2,4,34,1,241,39.6321,-84.2675,36784,786,228,77,378,8,0,3,277.87,1
0,39,2,12,2,1,32,1,83,34.3396,-89.5736,4198,839,292,354,374,3,0,8,887.07,1
0,116,4,15,2,4,32,1,248,40.7687,-80.3592,28425,640,292,33,623,5,1,8,9.49,1
1,66,2,9,2,4,40,1,120,43.0351,-108.2024,19408,499,342,349,526,9,0,8,6.37,0
1,42,2,11,2,2,32,1,280,40.1008,-80.0652,632,661,346,37,279,0,0,1,864.85,1
0,134,2,15,2,4,32,1,257,40.5891,-75.4645,166081,907,292,301,370,5,0,3,286.63,1
0,51,0,9,2,1,32,1,68,36.9688,-78.5615,1970,551,292,20,207,0,1,6,61.93,0
0,81,5,12,2,4,51,1,241,48.4786,-122.3345,14871,559,292,379,377,7,1,6,7.24,1
0,16,0,9,2,4,32,1,107,39.6321,-84.2675,36784,976,283,694,95,5,0,3,8.13,1
0,44,2,15,2,4,32,1,53,39.9636,-79.7853,184,416,208,59,227,6,0,10,26.22,0
1,149,2,15,2,4,32,1,5,38.1981,-86.6821,965,1327,251,229,692,6,0,9,59.78,0
1,149,2,2,2,4,32,1,309,45.8433,-113.8748,218,1591,6,303,478,5,1,0,2.59,0
1,48,2,15,2,4,32,1,359,41.1437,-72.2879,743,337,292,224,264,5,0,1,130.22,0
1,31,2,12,2,4,32,1,241,44.1554,-72.4847,970,254,1,94,400,3,0,1,111.15,0
